identifier,display_name,relative_path,deps
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_carry_bounded_after_mask,lemma_carry_bounded_after_mask,src/backend/serial/u64/scalar_lemmas.rs,5.0.0_pre.0 common_verus/u64/serial/backend/shift_is_pow2; mul/arithmetic/lemma_mul_strict_inequality_converse; power2/arithmetic/lemma_pow2_pos; div_mod/arithmetic/lemma_fundamental_div_mod
5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/Debug/fmt,fmt,src/backend/serial/curve_models/mod.rs,core https:/github.com/rust_lang/rust/library/core fmt/Debug
5.0.0_pre.0 field/FieldElement51/is_negative,is_negative,src/field.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/to_bytes; core https:/github.com/rust_lang/rust/library/core convert/Into/into
5.0.0_pre.0 common_verus/u64/serial/backend/mul_lt,mul_lt,src/backend/serial/u64/common_verus.rs,mul/arithmetic/lemma_mul_nonzero; mul/arithmetic/lemma_mul_strict_inequality
5.0.0_pre.0 ristretto/VartimeRistrettoPrecomputation/VartimePrecomputedMultiscalarMul/new,new,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/map; 5.0.0_pre.0 backend/VartimePrecomputedStraus/new; core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator
5.0.0_pre.0 scalar/Scalar/invert,invert,src/scalar.rs,5.0.0_pre.0 scalar/Scalar/unpack; 5.0.0_pre.0 scalar/Scalar52/invert; 5.0.0_pre.0 scalar/Scalar52/pack
5.0.0_pre.0 scalar/Scalar/random,random,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core marker/Sized; CryptoRng; 5.0.0_pre.0 scalar/Scalar/from_bytes_mod_order_wide
power/arithmetic/lemma_pow1,lemma_pow1,src/backend/serial/u64/field_verus.rs,
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/from_bytes,from_bytes,src/ristretto.rs,
5.0.0_pre.0 edwards/EdwardsPoint/is_torsion_free,is_torsion_free,src/edwards.rs,5.0.0_pre.0 traits/IsIdentity/is_identity; core https:/github.com/rust_lang/rust/library/core fmt/Debug
5.0.0_pre.0 montgomery/MontgomeryPoint/MulAssign/mul_assign,mul_assign,src/montgomery.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Mul
5.0.0_pre.0 traits/VartimePrecomputedMultiscalarMul/vartime_multiscalar_mul,vartime_multiscalar_mul,src/traits.rs,core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator; 5.0.0_pre.0 traits/VartimePrecomputedMultiscalarMul/vartime_mixed_multiscalar_mul; core https:/github.com/rust_lang/rust/library/core empty/sources/iter/empty
5.0.0_pre.0 scalar/Scalar/from_bytes_mod_order,from_bytes_mod_order,src/scalar.rs,5.0.0_pre.0 scalar/Scalar/reduce
5.0.0_pre.0 traits/MultiscalarMul/multiscalar_mul,multiscalar_mul,src/traits.rs,core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/mul_internal,mul_internal,src/scalar.rs,5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_mul_internal_correct; 5.0.0_pre.0 scalar_specs/u64/serial/backend/limbs_bounded; 5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_mul_internal_no_overflow; 5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; 5.0.0_pre.0 scalar/u64/serial/backend/m; 5.0.0_pre.0 scalar_specs/u64/serial/backend/slice128_to_nat
5.0.0_pre.0 ristretto/VartimeRistrettoPrecomputation/VartimePrecomputedMultiscalarMul/is_empty,is_empty,src/ristretto.rs,5.0.0_pre.0 backend/VartimePrecomputedStraus/is_empty
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_add_loop_bounds,lemma_add_loop_bounds,src/backend/serial/u64/scalar_lemmas.rs,
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_l_equals_group_order,lemma_l_equals_group_order,src/backend/serial/u64/scalar_lemmas.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/group_order; power2/arithmetic/pow2; 5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; power2/arithmetic/lemma_pow2_adds; power2/arithmetic/lemma2_to64_rest; 5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_five_limbs_equals_to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/seq_u64_to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/five_limbs_to_nat_aux
5.0.0_pre.0 scalar/Sub/sub,sub,src/scalar.rs,5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/sub; 5.0.0_pre.0 scalar/Scalar52/pack; 5.0.0_pre.0 scalar/Scalar/unpack; core https:/github.com/rust_lang/rust/library/core arith/ops/Neg
5.0.0_pre.0 ristretto/CompressedRistretto/TryFrom/try_from,try_from,src/ristretto.rs,5.0.0_pre.0 ristretto/CompressedRistretto/from_slice
5.0.0_pre.0 edwards/EdwardsPoint/ConditionallySelectable/conditional_select,conditional_select,src/ristretto.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_select; ConstantTimeEq
core https:/github.com/rust_lang/rust/library/core result/Result/expect,expect,build.rs,
div_mod/arithmetic/lemma_multiply_divide_lt,lemma_multiply_divide_lt,src/backend/serial/u64/field_lemmas.rs,
5.0.0_pre.0 window/NafLookupTable5/select,select,src/window.rs,core https:/github.com/rust_lang/rust/library/core fmt/Debug
5.0.0_pre.0 field_lemmas/u64/serial/backend/c1_0_val,c1_0_val,src/backend/serial/u64/field_lemmas.rs,
5.0.0_pre.0 edwards/EdwardsPoint/mul_by_cofactor,mul_by_cofactor,src/edwards.rs,5.0.0_pre.0 edwards/EdwardsPoint/mul_by_pow_2
5.0.0_pre.0 affine/edwards/AffinePoint/ConditionallySelectable/conditional_select,conditional_select,src/edwards/affine.rs,core https:/github.com/rust_lang/rust/library/core default/Default; 5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_select
5.0.0_pre.0 field/FieldElement51/PartialEq/eq,eq,src/field.rs,ConstantTimeEq; 5.0.0_pre.0 field/FieldElement51/ConstantTimeEq/ct_eq; core https:/github.com/rust_lang/rust/library/core convert/Into/into
ConditionallySelectable/conditional_swap,conditional_swap,src/montgomery.rs,
5.0.0_pre.0 affine/edwards/Scalar/Mul/mul,mul,src/edwards/affine.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Mul; 5.0.0_pre.0 affine/edwards/AffinePoint/to_edwards
5.0.0_pre.0 scalar_specs/u64/serial/backend/bytes_wide_to_nat_rec,bytes_wide_to_nat_rec,src/backend/serial/u64/scalar_specs.rs,power2/arithmetic/pow2
5.0.0_pre.0 curve_models/serial/backend/ProjectivePoint/Debug/fmt,fmt,src/backend/serial/curve_models/mod.rs,core https:/github.com/rust_lang/rust/library/core fmt/Debug
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_reduce,montgomery_reduce,src/scalar.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/montgomery_radix; 5.0.0_pre.0 scalar_specs/u64/serial/backend/group_order; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/part2; 5.0.0_pre.0 scalar_specs/u64/serial/backend/slice128_to_nat; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/part1; 5.0.0_pre.0 scalar_specs/u64/serial/backend/limbs_bounded; 5.0.0_pre.0 scalar/u64/serial/backend/m; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/sub
5.0.0_pre.0 traits/VartimeMultiscalarMul/optional_multiscalar_mul,optional_multiscalar_mul,src/traits.rs,core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator
5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/as_extended,as_extended,src/ristretto.rs,
5.0.0_pre.0 curve_models/serial/backend/AffineNielsPoint/ConditionallySelectable/conditional_select,conditional_select,src/backend/serial/curve_models/mod.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_select
5.0.0_pre.0 scalar/Scalar/is_canonical,is_canonical,src/scalar.rs,5.0.0_pre.0 scalar/Scalar/ConstantTimeEq/ct_eq; 5.0.0_pre.0 scalar/Scalar/reduce
5.0.0_pre.0 precomputed_straus/scalar_mul/serial/backend/VartimePrecomputedStraus/VartimePrecomputedMultiscalarMul/len,len,src/backend/mod.rs,alloc https:/github.com/rust_lang/rust/library/alloc vec/Vec/len
core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/fold,fold,src/ristretto.rs,
5.0.0_pre.0 scalar/Scalar/Index/index,index,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/MulAssign
core https:/github.com/rust_lang/rust/library/core accum/traits/iter/Sum,Sum,src/ristretto.rs,
5.0.0_pre.0 edwards/EdwardsPoint/to_montgomery_batch,to_montgomery_batch,src/edwards.rs,5.0.0_pre.0 field/FieldElement51/batch_invert; alloc https:/github.com/rust_lang/rust/library/alloc vec/Vec/with_capacity; core https:/github.com/rust_lang/rust/library/core slice/len; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/collect; core https:/github.com/rust_lang/rust/library/core slice/iter; 5.0.0_pre.0 field/u64/serial/backend/FieldElement51/to_bytes; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/zip; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/map; alloc https:/github.com/rust_lang/rust/library/alloc vec/Vec/push
5.0.0_pre.0 field/u64/serial/backend/Neg/neg,neg,src/backend/serial/u64/field.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/negate; ConditionallySelectable
power2/arithmetic/lemma_pow2_adds,lemma_pow2_adds,src/backend/serial/u64/scalar_lemmas.rs,
div_mod/arithmetic/lemma_mod_twice,lemma_mod_twice,src/backend/serial/u64/common_verus.rs,
5.0.0_pre.0 common_verus/u64/serial/backend/shifted_lt,shifted_lt,src/backend/serial/u64/common_verus.rs,5.0.0_pre.0 common_verus/u64/serial/backend/shl_zero_is_id; 5.0.0_pre.0 common_verus/u64/serial/backend/lemma_u64_max_shifting; 5.0.0_pre.0 common_verus/u64/serial/backend/lemma_shr_le_u64
5.0.0_pre.0 edwards/EdwardsPoint/to_montgomery,to_montgomery,src/edwards.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/to_bytes; 5.0.0_pre.0 field/FieldElement51/invert
5.0.0_pre.0 field_lemmas/u64/serial/backend/c_i_shift_bounded,c_i_shift_bounded,src/backend/serial/u64/field_lemmas.rs,5.0.0_pre.0 field_lemmas/u64/serial/backend/c1_val; 5.0.0_pre.0 field_lemmas/u64/serial/backend/c2_val; 5.0.0_pre.0 field_lemmas/u64/serial/backend/lemma_shr_51_fits_u64; 5.0.0_pre.0 field_lemmas/u64/serial/backend/c3_val; 5.0.0_pre.0 field_lemmas/u64/serial/backend/c4_val; 5.0.0_pre.0 field_lemmas/u64/serial/backend/c_i_0_bounded; 5.0.0_pre.0 field_lemmas/u64/serial/backend/c0_val
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_select,conditional_select,src/backend/serial/u64/field.rs,ConditionallySelectable/conditional_select
5.0.0_pre.0 ristretto/CompressedRistretto/to_bytes,to_bytes,src/ristretto.rs,
5.0.0_pre.0 field_lemmas/u64/serial/backend/a3_0_val,a3_0_val,src/backend/serial/u64/field_lemmas.rs,5.0.0_pre.0 field_lemmas/u64/serial/backend/c3_val
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/part2,part2,src/backend/serial/u64/scalar.rs,
5.0.0_pre.0 scalar/Scalar/Sum/sum,sum,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/fold; core https:/github.com/rust_lang/rust/library/core default/Default
5.0.0_pre.0 precomputed_straus/scalar_mul/serial/backend/VartimePrecomputedStraus/VartimePrecomputedMultiscalarMul/is_empty,is_empty,src/backend/mod.rs,alloc https:/github.com/rust_lang/rust/library/alloc vec/Vec/is_empty
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/Debug/fmt,fmt,src/backend/serial/u64/field.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/AddAssign
5.0.0_pre.0 common_verus/u64/serial/backend/shl_decomposition,shl_decomposition,src/backend/serial/u64/common_verus.rs,5.0.0_pre.0 common_verus/u64/serial/backend/shl_zero_is_id; power2/arithmetic/lemma_pow2_strictly_increases; power2/arithmetic/lemma_pow2_adds; power2/arithmetic/pow2; 5.0.0_pre.0 common_verus/u64/serial/backend/mul_le; mul/arithmetic/lemma_mul_is_associative
5.0.0_pre.0 scalar_specs/u64/serial/backend/words_to_nat,words_to_nat,src/backend/serial/u64/scalar.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/words_to_nat_gen_u64
Choice/From/from,from,src/backend/serial/u64/scalar.rs,
5.0.0_pre.0 is_capable_simd,is_capable_simd,build.rs,
5.0.0_pre.0 curve_models/serial/backend/AffineNielsPoint/ConditionallySelectable/conditional_assign,conditional_assign,src/backend/serial/curve_models/mod.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_assign
5.0.0_pre.0 ristretto/CompressedRistretto/ConstantTimeEq/ct_eq,ct_eq,src/ristretto.rs,ConstantTimeEq/ct_eq; 5.0.0_pre.0 ristretto/CompressedRistretto/as_bytes
5.0.0_pre.0 edwards/EdwardsPoint/mul_base,mul_base,src/edwards.rs,
div_mod/arithmetic/lemma_sub_mod_noop,lemma_sub_mod_noop,src/backend/serial/u64/common_verus.rs,
core https:/github.com/rust_lang/rust/library/core num/wrapping_mul,wrapping_mul,src/backend/serial/u64/scalar.rs,
5.0.0_pre.0 window/NafLookupTable8/select,select,src/window.rs,core https:/github.com/rust_lang/rust/library/core fmt/Debug
5.0.0_pre.0 traits/VartimePrecomputedMultiscalarMul/vartime_mixed_multiscalar_mul,vartime_mixed_multiscalar_mul,src/traits.rs,core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator; core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/map; core https:/github.com/rust_lang/rust/library/core option/Option/expect
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/pow2k,pow2k,src/field.rs,
5.0.0_pre.0 scalar/Scalar/to_bytes,to_bytes,src/scalar.rs,
core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator,IntoIterator,src/ristretto.rs,
5.0.0_pre.0 common_verus/u64/serial/backend/lemma_m,lemma_m,src/backend/serial/u64/field_lemmas.rs,5.0.0_pre.0 common_verus/u64/serial/backend/mul_lt
5.0.0_pre.0 edwards/Add/add,add,src/edwards.rs,5.0.0_pre.0 edwards/EdwardsPoint/as_projective_niels; 5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/as_extended; core https:/github.com/rust_lang/rust/library/core arith/ops/AddAssign
mul/arithmetic/lemma_mul_strict_inequality_converse,lemma_mul_strict_inequality_converse,src/backend/serial/u64/scalar_lemmas.rs,
5.0.0_pre.0 backend/VartimePrecomputedStraus/is_empty,is_empty,src/ristretto.rs,5.0.0_pre.0 traits/VartimePrecomputedMultiscalarMul; 5.0.0_pre.0 precomputed_straus/scalar_mul/serial/backend/VartimePrecomputedStraus/VartimePrecomputedMultiscalarMul/is_empty
5.0.0_pre.0 edwards/EdwardsBasepointTable/BasepointTable/basepoint,basepoint,src/ristretto.rs,
power2/arithmetic/lemma2_to64_rest,lemma2_to64_rest,src/backend/serial/u64/scalar_lemmas.rs,
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_mul_internal_correct,lemma_mul_internal_correct,src/backend/serial/u64/scalar_lemmas.rs,5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_five_limbs_equals_to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/nine_limbs_to_nat_aux; 5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; power2/arithmetic/lemma_pow2_adds; 5.0.0_pre.0 scalar_specs/u64/serial/backend/five_limbs_to_nat_aux; 5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_nine_limbs_equals_slice128_to_nat; mul/arithmetic/lemma_mul_is_associative; 5.0.0_pre.0 scalar_specs/u64/serial/backend/slice128_to_nat
5.0.0_pre.0 edwards/CompressedEdwardsY/ConstantTimeEq/ct_eq,ct_eq,src/edwards.rs,5.0.0_pre.0 edwards/CompressedEdwardsY/as_bytes; core https:/github.com/rust_lang/rust/library/core cmp/PartialEq; ConstantTimeEq/ct_eq; core https:/github.com/rust_lang/rust/library/core cmp/Eq
5.0.0_pre.0 traits/IsIdentity/is_identity,is_identity,src/edwards.rs,5.0.0_pre.0 traits/Identity; 5.0.0_pre.0 traits/Identity/identity; ConstantTimeEq; ConstantTimeEq/ct_eq; 5.0.0_pre.0 traits/IsIdentity; core https:/github.com/rust_lang/rust/library/core convert/Into/into
5.0.0_pre.0 edwards/EdwardsPoint/MulAssign/mul_assign,mul_assign,src/edwards.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Mul
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/MulAssign/mul_assign,mul_assign,src/backend/serial/u64/field.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Mul
5.0.0_pre.0 scalar/u64/serial/backend/m,m,src/backend/serial/u64/scalar.rs,5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_52_52
5.0.0_pre.0 field/FieldElement51/sqrt_ratio_i,sqrt_ratio_i,src/field.rs,5.0.0_pre.0 field/FieldElement51/is_negative; 5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_assign; 5.0.0_pre.0 field/FieldElement51/ConstantTimeEq/ct_eq; 5.0.0_pre.0 field/u64/serial/backend/FieldElement51/square; 5.0.0_pre.0 field/FieldElement51/pow_p58; ConditionallyNegatable/conditional_negate
5.0.0_pre.0 affine/edwards/AffinePoint/Default/default,default,src/edwards/affine.rs,5.0.0_pre.0 affine/edwards/AffinePoint/Identity/identity; 5.0.0_pre.0 traits/Identity
5.0.0_pre.0 traits/ValidityCheck,ValidityCheck,src/backend/serial/curve_models/mod.rs,
5.0.0_pre.0 scalar/Mul/mul,mul,src/scalar.rs,5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/mul; 5.0.0_pre.0 scalar/Scalar/unpack; core https:/github.com/rust_lang/rust/library/core arith/ops/AddAssign; 5.0.0_pre.0 scalar/Scalar52/pack
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_mul,montgomery_mul,src/scalar.rs,5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_reduce; 5.0.0_pre.0 scalar_specs/u64/serial/backend/montgomery_radix; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/mul_internal; 5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/group_order; 5.0.0_pre.0 scalar_specs/u64/serial/backend/limbs_bounded
5.0.0_pre.0 straus/scalar_mul/serial/backend/Straus/MultiscalarMul/multiscalar_mul,multiscalar_mul,src/backend/mod.rs,core https:/github.com/rust_lang/rust/library/core borrow/Borrow; 5.0.0_pre.0 edwards/EdwardsPoint/mul_by_pow_2; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/rev; 5.0.0_pre.0 edwards/EdwardsPoint/Identity/identity; 5.0.0_pre.0 traits/VartimeMultiscalarMul; 5.0.0_pre.0 traits/Identity; core https:/github.com/rust_lang/rust/library/core slice/iter; core https:/github.com/rust_lang/rust/library/core convert/From/from; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/map; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/collect; core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/zip
5.0.0_pre.0 scalar/Scalar/MulAssign/mul_assign,mul_assign,src/scalar.rs,5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/mul; core https:/github.com/rust_lang/rust/library/core arith/ops/Mul; 5.0.0_pre.0 scalar/Scalar52/pack; 5.0.0_pre.0 scalar/Scalar/unpack
5.0.0_pre.0 variable_base/scalar_mul/serial/backend/mul,mul,src/backend/mod.rs,5.0.0_pre.0 curve_models/serial/backend/ProjectivePoint/double; 5.0.0_pre.0 window/LookupTable/From/from; 5.0.0_pre.0 window/LookupTable/select; 5.0.0_pre.0 scalar/Scalar/as_radix_16; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/rev; 5.0.0_pre.0 edwards/EdwardsPoint/Identity/identity; 5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/as_projective; 5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/as_extended
div_mod/arithmetic/lemma_mod_bound,lemma_mod_bound,src/backend/serial/u64/common_verus.rs,
bits/lemma_low_bits_mask_values,lemma_low_bits_mask_values,src/backend/serial/u64/common_verus.rs,
5.0.0_pre.0 window/LookupTable/From/from,from,src/backend/serial/scalar_mul/variable_base.rs,
5.0.0_pre.0 montgomery/MontgomeryPoint/to_edwards,to_edwards,src/montgomery.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/to_bytes; 5.0.0_pre.0 field/u64/serial/backend/FieldElement51/from_bytes; 5.0.0_pre.0 field/FieldElement51/invert; 5.0.0_pre.0 edwards/CompressedEdwardsY/decompress
5.0.0_pre.0 affine/edwards/AffinePoint/to_edwards,to_edwards,src/edwards/affine.rs,
power2/arithmetic/lemma_pow2_strictly_increases,lemma_pow2_strictly_increases,src/backend/serial/u64/field_lemmas.rs,
core https:/github.com/rust_lang/rust/library/core arith/ops/Sub,Sub,src/ristretto.rs,
5.0.0_pre.0 edwards/EdwardsBasepointTable/BasepointTable/create,create,src/ristretto.rs,
5.0.0_pre.0 pippenger/scalar_mul/serial/backend/Pippenger/VartimeMultiscalarMul/optional_multiscalar_mul,optional_multiscalar_mul,src/backend/mod.rs,core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/map; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/zip; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/size_hint; core https:/github.com/rust_lang/rust/library/core slice/iter; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/rev; 5.0.0_pre.0 edwards/EdwardsPoint/Identity/identity; 5.0.0_pre.0 scalar/Scalar/to_radix_2w_size_hint; core https:/github.com/rust_lang/rust/library/core map/adapters/iter/Map/Iterator/next; core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator; core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/collect; 5.0.0_pre.0 traits/Identity; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/by_ref; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/cmp; core https:/github.com/rust_lang/rust/library/core map/adapters/iter/Map/Iterator/fold; core https:/github.com/rust_lang/rust/library/core option/Option/expect; 5.0.0_pre.0 edwards/EdwardsPoint/mul_by_pow_2
core https:/github.com/rust_lang/rust/library/core marker/Sized,Sized,src/ristretto.rs,
5.0.0_pre.0 common_verus/u64/serial/backend/mul_5_terms_other_way,mul_5_terms_other_way,src/backend/serial/u64/field_lemmas.rs,mul/arithmetic/lemma_mul_is_distributive_add_other_way
5.0.0_pre.0 scalar_specs/u64/serial/backend/bytes_wide_to_nat,bytes_wide_to_nat,src/backend/serial/u64/scalar.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/bytes_wide_to_nat_rec
core https:/github.com/rust_lang/rust/library/core accum/traits/iter/Product,Product,src/scalar.rs,
5.0.0_pre.0 window/NafLookupTable5/From/from,from,src/window.rs,core https:/github.com/rust_lang/rust/library/core convert/From; 5.0.0_pre.0 edwards/EdwardsPoint/as_affine_niels; core https:/github.com/rust_lang/rust/library/core marker/Copy; 5.0.0_pre.0 edwards/EdwardsPoint/as_projective_niels; 5.0.0_pre.0 edwards/EdwardsPoint/double; 5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/as_extended
core https:/github.com/rust_lang/rust/library/core arith/ops/Neg,Neg,src/ristretto.rs,
5.0.0_pre.0 montgomery/MontgomeryPoint/mul_base,mul_base,src/montgomery.rs,5.0.0_pre.0 edwards/EdwardsPoint/mul_base; 5.0.0_pre.0 edwards/EdwardsPoint/to_montgomery
core https:/github.com/rust_lang/rust/library/core result/Result/as_deref,as_deref,build.rs,
5.0.0_pre.0 scalar/Add/add,add,src/scalar.rs,5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/add; 5.0.0_pre.0 scalar/Scalar/unpack; 5.0.0_pre.0 scalar/Scalar52/pack; core https:/github.com/rust_lang/rust/library/core arith/ops/SubAssign
5.0.0_pre.0 montgomery/ProjectivePoint/Default/default,default,src/montgomery.rs,ConditionallySelectable; 5.0.0_pre.0 montgomery/ProjectivePoint/Identity/identity
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_from_montgomery_limbs_conversion,lemma_from_montgomery_limbs_conversion,src/backend/serial/u64/scalar_lemmas.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/slice128_to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; 5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_nine_limbs_equals_slice128_to_nat; 5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_five_limbs_equals_to_nat; power2/arithmetic/pow2; 5.0.0_pre.0 scalar_specs/u64/serial/backend/nine_limbs_to_nat_aux
5.0.0_pre.0 backend/VartimePrecomputedStraus/len,len,src/ristretto.rs,5.0.0_pre.0 precomputed_straus/scalar_mul/serial/backend/VartimePrecomputedStraus/VartimePrecomputedMultiscalarMul/len; 5.0.0_pre.0 traits/VartimePrecomputedMultiscalarMul
5.0.0_pre.0 common_verus/u64/serial/backend/shr_zero_is_id,shr_zero_is_id,src/backend/serial/u64/common_verus.rs,
5.0.0_pre.0 common_verus/u64/serial/backend/lemma_shr_le_u64,lemma_shr_le_u64,src/backend/serial/u64/common_verus.rs,power2/arithmetic/lemma_pow2_pos; power2/arithmetic/pow2; div_mod/arithmetic/lemma_div_is_ordered
5.0.0_pre.0 field_lemmas/u64/serial/backend/pow255_gt_19,pow255_gt_19,src/backend/serial/u64/field_lemmas.rs,power2/arithmetic/lemma_pow2_strictly_increases; power2/arithmetic/lemma2_to64; power2/arithmetic/pow2
ConstantTimeEq,ConstantTimeEq,src/field.rs,
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_assign,conditional_assign,src/field.rs,ConditionallySelectable/conditional_assign
